
robotV3: Command not recognized.


robotV3 >>
robotV3: Command not recognized.


robotV3 >> s
robotV3: Command not recognized.


robotV3 >> sm 100 100
Motor Vectors: [100, 100]


robotV3 >> bs


29113892,2773,2895
29115644,6819,2976
29117356,1807,2108
29119084,2843,2920
29120848,6938,3792
29122572,4595,2971
29124280,2904,2081
29126008,1793,4310
29127764,1839,2976
29129472,2909,2081
29131204,1816,2862
29132980,4956,4360
29134696,4952,3487
29136396,4619,2918
29138204,3849,4453
29139860,1790,2212
29141592,2815,3446
29143324,2904,4580
29145052,3646,2973
29146784,2862,2060
29148544,2973,4964
29150248,1849,2969
29151980,6782,2804
29153752,6938,3594
29155456,1868,2976
29157172,6889,2934
29158904,1816,2092
29160636,4879,2138
29162400,4976,4411
29164096,1860,3421
29165828,3915,2135
29167560,3612,4432
29169292,2802,7615
29171024,6889,2142
29172760,1816,4450
29174484,4770,3653
29176216,7033,3038
29177948,1857,3543
29179680,2922,4415
29181408,2695,2046
29183140,4803,3537
29184872,4886,3642
29186604,1835,3019
29188336,4909,3551
29190100,6966,4415
29191796,3717,2180
29193628,4882,3714
29195260,1799,2105
29196992,6608,2906
29198724,2733,4648
29200452,4585,2094
29202220,2875,4464
29203992,2964,2985
29205648,4650,2129
29207380,5845,2943
29209108,1783,5322
29210852,2819,3720
29212572,4948,2089
29214304,1827,5891
29216068,6679,2980
29217764,1784,3490
29219496,1869,2171
29221264,5822,5216
29222960,1794,2111
29224692,2808,4367
29226428,4956,4536
29228200,3937,2230
29229884,5764,4945
29231616,3568,2873
29233352,1871,4460
29235080,5896,2084
29236808,3623,2875
29238544,4940,2934
29240272,2948,4890
29242004,1842,2900
29243736,9079,3048
29245472,1786,2962
29247196,1874,2071
29248928,2950,2140
29250660,3628,2971
29252392,2856,2071
29254124,2955,2845
29255852,1853,3711
29257584,2909,2783
29259316,4506,4614
29261084,7473,2980
29262776,2962,2200
29264512,1803,5326
29266280,2849,4460
29268016,4968,2927
29269704,1847,2048
29271436,2913,5171
29273164,1803,5163
29274896,2832,4330
29276628,4940,2158
29278360,1802,3702
29280092,2836,2185
29281900,4936,2985
29283552,1853,2124
29285284,2916,2941
29287016,4512,3043
29288748,4829,4242
29290504,2969,5110
29292208,4585,3786
29293940,2858,2130
29295696,2973,2938
29297404,1862,2178
29299136,5832,3019
29300868,1806,3016
29302600,1891,5095
29304344,7936,3014
29306060,1832,4219
29307792,2884,2904
29309576,2955,2980
29311252,1869,2122
29312984,2936,2957
29314716,3636,2290
29316476,2834,2976
29318212,2973,3467
29319908,1822,2955
29321720,11520,5957
29323480,2973,3817
29325192,1836,2862
29326924,6761,2957
29328652,1790,6137
29330384,1875,2155
29332116,3921,5942
29333844,1790,2190
29335584,2811,3789
29337324,9912,4245
29339040,1836,2931
29340772,2886,3038
29342504,1789,2125
29344236,2779,5130
29345964,4925,3029
29347696,1816,2135
29349428,2813,5175
29351160,2957,3829
29352892,1845,3783
29354624,4905,2106
29356352,1790,2911
29358092,1869,3026
29359816,2948,4219
29361548,1810,2900
29363312,2832,4482
29365008,2948,4258
29366740,3690,3714
29368472,4829,2918
29370228,2012,2232
29371932,1874,2095
29373664,2950,2904
29375396,1799,3014
29377128,1901,2087
29378892,2980,4307
29380676,2978,5179
29382320,3958,2847
29384052,1799,5859
29385784,2828,3024
29387520,2952,2973
29389248,1797,4175
29390976,4713,2886
29392784,2955,2976
29394440,1845,5841
29396172,2904,2882
29397956,2952,2973
29399636,3785,5001
29401368,2973,2897
29403132,1816,2990
29404828,2832,2221
29406580,5942,4139
29408292,5580,2153
29410024,2916,4453
29411752,2796,2074
29413484,4727,3586
29415232,2973,3685
29416948,1830,2290
29418680,4796,3625
29420504,2929,3714
29422140,4664,3688
29423872,2931,2290
29425600,1816,2936
29427332,6638,4436
29429084,2976,5339
29430804,1816,2119
29432528,4811,2936
29434260,1783,5374
29436064,2011,4457
29437732,3921,2976
29439452,1820,3699
29441184,2862,5296
29442948,5957,2106
29444644,3695,5947
29446376,2864,3043
29448108,1790,3630
29449844,3952,2934
29451572,4898,3046
29453300,4552,2142
29455036,2858,5163
29456800,2988,5339
29458532,3665,2244
29460228,4844,2794
29461960,3012,3639
29463688,1876,3021
29465420,2941,4930
29467152,1820,5103
29468920,2840,2988
29470648,4980,4216
29472344,1845,2941
29474076,5813,2889
29475892,2955,2976
29477540,1878,2097
29479272,2950,4340
29481036,3014,2992
29482744,5947,2094
29484500,4964,2880
29486232,1814,5212
29487928,2897,2114
29489660,7119,3676
29491392,4678,7665
29493132,2952,2230
29494856,5947,3467
29496584,2873,2893
29498420,4909,2966
29500044,3958,5067
29501776,2889,5024
29503540,8103,5200
29505240,3840,2819
29506976,4944,4418
29508736,5442,2983
29510432,2873,3693
29512164,1768,2305
29513896,3703,4300
29515636,2869,2973
29517360,1801,3439
29519092,3767,4293
29520828,2955,3720
29522552,5502,4879
29524284,2895,4316
29526096,2980,2945
29527744,1857,4415
29529480,4875,2063
29531208,1802,3031
29532940,1892,3688
29534676,6944,4120
29536404,1839,4277
29538132,4807,3670
29539864,1761,4580
29541596,1842,2148
29543352,4852,3807
29545060,3679,2195
29546792,4756,4554
29548592,2964,2945
29550284,3636,3717
29551984,4841,3810
29553716,1786,5401
29555444,1845,5410
29557180,2906,2288
29558908,5450,2145
29560640,2843,2959
29562392,2973,4580
29564140,1831,4478
29565832,2904,2853
29567564,6285,3653
29569296,2806,5288
29571028,3869,3575
29572760,1816,2918
29574488,4019,3036
29576248,3958,2117
29577952,5547,4401
29579684,2902,3817
29581492,4956,2955
29583148,3745,2094
29584876,2955,5067
29586644,1805,4471
29588340,3816,2100
29590072,3706,2900
29591824,3695,2976
29593532,4822,2109
29595264,5910,5845
29596996,5567,3053
29598764,7861,2226
29600460,1814,2777
29602192,2853,4310
29603992,4913,2969
29605708,3971,2063
29607384,2920,2148
29609120,1794,4464
29610844,2781,4210
29612580,5873,2188
29614308,5478,4644
29616040,2858,2216
29617804,2983,3810
29619504,2911,4550
29621240,6809,2973
29622964,5384,2064
29624696,2819,4287
29626456,4905,2966
29628160,5605,2116
29629892,2864,2904
29631752,4960,4415
29633352,3756,3690
29635084,5886,2074
29636816,1778,4307
29638576,2800,2973
29640276,2962,3461
29642008,4871,2886
29643776,2853,3732
29645472,5020,3535
29647204,1858,2925
29648932,5832,3817
29650700,5845,2235
29652396,1861,2108
29654128,2952,2916
29655860,1818,6798
29657588,2860,2113
29659320,6024,4387
29661052,1854,4528
29662784,2922,2130
29664516,1795,5175
29666248,2781,2176
29667976,4875,3780
29669744,1812,2978
29671448,2853,4367
29673204,2983,2029
29674904,2779,2114
29676636,2922,4357
29678380,1788,2976
29680096,2819,3556
29681872,6938,2936
29683560,3649,2176
29685324,2845,2235
29687020,2971,3508
29688752,3703,2913
29690484,5791,3026
29692216,1775,3490
29693948,2811,2900
29695676,2955,3031
29697408,1818,2773
29699140,4875,2212
29700904,2988,5292
29702632,1847,3720
29704336,6793,2103
29706064,4702,5095
29707796,2788,4532
29709528,2948,2097
29711260,3891,2938
29712988,3808,3026
29714756,6966,2819
29716460,3968,2925
29718184,4860,3996
29719952,4863,2239
29721648,2773,3063
29723376,2936,3647
29725108,1820,3026
29726840,2851,2114
29728604,4956,2180
29730304,3698,3021
29732032,2886,3048
29733764,5454,3693
29735496,5924,2181
29737240,2904,2973
29738960,1822,3529
29740692,2860,5114
29742444,5952,3021
29744160,1846,2117
29745884,6782,3659
29747616,1773,3036
29749348,4681,2138
29751084,6873,3720
29752808,2719,2192
29754540,2864,3783
29756304,2983,3508
29758056,1838,3717
29759736,7757,3043
29761464,3617,3521
29763196,2788,4588
29764928,6884,2066
29766668,1819,2151
29768396,2851,4460
29770156,2985,2175
29771852,1854,3789
29773584,4871,2943
29775332,1788,5938
29777048,1851,3404
29778776,2922,3679
29780508,1822,2955
29782240,2853,2316
29784004,6949,2142
29785704,1850,4464
29787432,2918,2204
29789164,4480,3804
29790896,4778,2127
29792628,2913,5896
29794360,1823,3508
29796088,6725,2148
29797852,2973,5138
29799552,4653,2290
29801284,2906,3586
29803032,1768,4460
29804748,5617,2927
29806476,4925,3056
29808208,1818,4258
29809940,8816,4439
29811704,2990,3043
29813404,2790,2130
29815132,6809,2938
29816868,1774,5339
29818596,1864,2150
29820360,4901,3717
29822060,4558,2931
29823788,3825,2271
29825520,1776,3532
29827292,3927,3708
29828984,3909,3817
29830716,1802,2111
29832448,2792,6122
29834180,2931,3046
29835908,6710,2171
29837696,6955,3670
29839412,2988,3036
29841136,1849,3738
29842832,2929,2113
29844564,1802,2920
29846296,2836,3033
29848028,2931,3628
29849760,1835,2916
29851488,2884,6058
e29853304,2966,2798
29855040,1832,2160
29856812,4763,4453
29858500,1760,2943
29860232,1857,2063
29861964,2925,3567
29863696,1802,2948
29865428,4731,2071
29867156,3787,5009
29868888,3684,3664
29870620,6735,3046
29872352,1759,2146
29874100,1839,2973
29875816,4905,2193
29877636,1778,4464
29879276,1893,2117
29881076,2969,3688
29882740,3773,5313
29884472,2902,3508
29886200,1786,2911
29887932,3831,3043
29889664,4844,4280
29891396,1815,2957
29893128,2838,2175
29894952,2929,5195
29896588,5530,2105
29898332,4875,5191
29900052,1784,3014
29901784,1871,2092
29903516,2900,2920
29905244,1818,3016
29906980,1899,2119
29908724,2973,4367
29910440,1845,4558
29912184,4818,2232
29913904,1769,4956
29915632,2815,3605
29917388,2927,5947
29919096,1811,2092
29920828,6653,2886
29922596,2973,2955
29924288,1849,3031
29926020,3863,5836
29927940,6878,5208
29929492,2771,2969
29931212,4901,2075
29932944,1812,3580
29934688,2845,2973
29936420,2973,3858
29938140,1853,2140
29939872,2916,5138
29941620,2973,3477
29943332,2779,4460
29945100,4833,3735
29946796,1822,2204
29948528,2851,2290
29950292,2978,2129
29951988,4633,2964
29953720,2916,2843
29955452,1790,2838
29957184,3912,5183
29958912,2916,4336
29960644,4595,2165
29962380,2864,3717
29964144,2980,2180
29965840,4639,2284
29967572,4860,2130
29969300,1783,2955
29971032,6598,4982
29972792,5947,4277
29974496,1824,5163
29976228,4796,3041
29977960,1779,2140
29979688,1864,2966
29981420,6851,2188
29983152,5919,5309
29984900,2788,2973
29986616,2962,4391
29988348,3828,5318
29990076,2871,4242
29991808,1783,5099
29993540,2796,3029
29995272,2936,2133
29997000,1808,2969
29998732,2798,2181
30000464,2948,2301
30002204,1831,3505
30003924,2875,3685
30005656,1783,3832
30007388,1875,4197
30009152,2918,4460
30010852,1802,3031
30012584,2834,2140
30014316,2931,2952
30016044,1836,4569
30017800,2869,2232
30019508,2011,2100
30021240,3846,3630
30023004,2911,5971
30024704,1786,3602
30026432,6613,2904
30028204,2952,5224
30029896,3657,2117
30031628,4807,4374
30033356,5882,6859
30035132,2983,2955
30036820,3903,2781
30038596,5947,4998
30040304,1861,2973
30042016,2966,2091
30043744,2769,5048
30045480,2871,2976
30047208,1790,4200
30048940,3810,3636
30050748,3869,4460
30052488,2027,7741
30054132,1869,1383
30055864,2948,2148
30057600,1838,2976
30059328,4921,4154
30061060,1785,2853
30062788,3739,6082
30064520,2948,4188
30066252,5422,5331
30068040,4688,5961
30069716,2941,2221
30071444,1846,2063
30073176,2891,2145
30074916,1788,5183
30076640,1869,2057
30078380,2945,5933
30080120,2973,2955
30081832,3808,5110
30083588,2973,3622
30085312,1831,2973
30087028,2897,3664
30088756,1792,3063
30090488,1875,4267
30092220,2941,2962
30093952,1788,5712
30095684,2813,2132
30097452,3946,5882
30099148,1832,5326
30100876,4807,2146
30102608,1786,4457
30104340,1869,3804
30106068,2950,3801
30107836,5403,2985
30109532,2808,6183
30111264,4921,2048
30112996,3681,3540
30114728,2886,3645
30116536,2985,2955
30118188,1871,3564
30119920,2948,3783
30121652,1811,3639
30123452,2813,4457
30125112,2948,2347
30126844,1843,2943
30128576,7763,5305
30130308,1793,2800
30132040,3739,2904
30133768,2948,3038
30135504,3012,4584
30137232,3793,2212
30138992,2973,5313
30140728,2893,4464
30142428,3869,2103
30144160,3952,5083
30145924,2802,3738
30147620,2950,3602
30149352,3822,2911
30151084,4702,5279
30152840,4956,2113
30154544,1846,5118
30156276,2897,4565
30158076,6927,2212
30159740,6574,2790
30161468,2962,2889
30163236,1806,4467
30164932,2819,2097
30166664,2964,5059
30168412,1842,2973
30170136,2893,3503
30171856,1795,2916
30173588,2819,3807
30175340,2952,2973
30177052,1819,2771
30178784,2862,3605
30180532,2952,2976
30182244,3725,2083
30183976,2911,2864
30185708,1807,6033
30187440,3819,2098
30189172,6906,3670
30190900,2703,5361
30192632,2856,2216
30194400,4968,3046
30196096,1845,2148
30197860,4917,5200
30199556,3855,2063
30201288,2845,5729
30203032,7874,2976
30204752,3782,2804
30206484,4720,2891
30208284,6927,2948
30209948,1845,3670
30211676,3872,2292
30213408,5391,3564
30215140,2828,2962
30216872,2969,5677
30218600,3646,2140
30220332,3031,5914
30222064,6927,3053
30223796,1851,2146
30225528,2902,4464
30227260,1797,2320
30228988,4706,3798
30230720,2966,2934
30232452,1822,4394
30234184,6689,3043
30235912,2966,4251
30237644,1855,2916
30239408,4826,2973
30241108,1811,2138
30242924,2777,6723
30244572,2957,2181
30246384,1776,4457
30248032,2858,3513
30249816,4956,3693
30251524,1836,4521
30253244,2906,3717
30254960,1799,4588
30256688,1888,3036
30258472,2931,4460
30260152,1801,2948
30261884,2836,4569
30263684,4952,3690
30265352,1847,2882
30267076,4871,5809
s30268892,3014,3699
30270624,1858,2817
30272356,2925,2145
30274088,1805,2962
30275856,4956,3036
30277552,4871,4303
30279300,1819,4460
30281012,2860,3670
30282788,2976,4539
30284476,1854,2834
30286208,2918,4408
30287936,1797,2060
30289668,2828,4271
30291400,2920,2941
30293132,3709,3829
30294864,1920,2146
30296628,4968,5322
30298324,2779,2198
30300056,2913,3024
30301788,1778,2116
30303520,4688,2929
30305252,4925,5326
30306984,1818,4216
30308788,5651,4453
30310556,6058,2983
30312176,1855,4453
30313908,4844,2969
30315636,1771,2176
30317404,2767,2242
30319100,4917,2109
30320832,1816,2918
30322564,2853,3036
30324328,2985,2783
30326036,5952,2913
30327756,2916,5309
30329488,1792,4284
30331220,2775,2936
30332960,2909,3814
30334716,1808,2235
30336412,2851,4210
30338172,2973,2895
30339908,1838,6728
30341608,2909,2103
30343340,1789,2909
30345104,2798,5961
30346800,2913,2114
30348532,1824,4394
30350264,4770,4584
30352064,2969,2212
30353724,1851,2097
30355464,2904,4323
30357224,1764,2978
30358920,1875,4188
30360652,2952,3591
30362396,1814,3717
30364112,6684,2109
30365876,2983,2906
30367576,3709,3029
30369308,2916,4446
30371040,1770,3461
30372768,3714,2916
30374520,2936,5208
30376232,3965,2071
30377964,2869,2138
30379716,4909,2976
30381436,3965,2100
30383156,4867,2176
30384924,1783,2978
30386620,3819,3688
30388352,2916,2071
30390084,4629,3575
30391812,4781,4446
30393576,2971,2290
30395276,1849,2146
30397008,5822,5187
30398740,3576,2086
30400468,6564,2155
30402224,2895,4460
30404004,7045,3714
30405668,5914,2745
30407424,2973,3532
30409124,5567,4415
30410856,2904,2061
30412588,1774,2132
30414320,6549,2929
30416052,6878,3043
30417780,1819,4297
30419540,7704,2973
30421244,6922,4675
30422976,1853,2268
30424708,2906,2116
30426436,5502,2931
30428180,3875,5313
30429900,2950,2109
30431732,5859,6717
30433388,2971,3029
30435128,2990,3559
30436868,1842,5204
30438556,2922,2175
30440324,1785,3735
30442020,3742,2119
30443752,2931,2913
30445480,1826,3033
30447216,2853,3616
30448976,2980,2895
30450676,1862,5300
30452408,2918,3551
30454140,4483,2931
30455868,6578,3817
30457628,2900,2232
30459332,1826,4191
30461064,2864,2902
30462868,2976,4436
30464524,8345,2102
30466256,4863,5075
30468004,6210,2976
30469720,6593,2106
30471452,2959,2918
30473180,1822,3041
30474916,1912,2232
30476680,2988,2072
30478376,1858,2153
30480124,2904,2973
30481840,5905,4163
30483572,2786,3567
30485300,2952,2976
30487032,5919,2097
30488764,2856,2902
30490568,6955,2962
30492224,3846,2205
30493956,2922,2290
30495688,5391,2138
30497420,4867,5179
30499152,2925,5087
30500888,1820,2124
30502612,2853,2959
30504380,2976,3046
30506076,3700,2155
30507808,2913,5191
30509540,1790,2187
30511268,4695,2279
30513000,2916,4251
30514732,1824,4397
30516464,2864,3041
30518228,2978,2113
30519924,1854,2934
30521656,2916,3029
30523388,1780,3033
30525120,1878,3693
30526920,3897,3714
30528580,3646,3783
30530312,1915,2806
30532044,5020,2906
30533776,1860,3021
30535508,2913,2106
30537236,1776,2902
30538968,2792,2884
30540700,2955,2121
30542432,3641,5322
30544164,2860,4573
30545948,2980,3688
30547624,1868,3479
30549356,2929,2889
30551124,1794,2978
30552820,1860,2078
30554568,4875,4457
30556316,7033,2973
30558012,1911,4360
30559744,6024,2918
30561508,5543,2990
30563208,2927,2216
30564940,1798,2072
30566668,4713,3583
30568404,2922,2976
30570132,1838,6416
30571864,5938,4293
30573636,2988,2945
30575324,3723,4919
30577056,2925,2156
30578812,1776,5208
30580520,4713,2200
30582252,6938,2290
30583980,1828,2969
30585712,2882,4411
30587444,3825,3056
30589176,2880,4261
30590908,3924,2925
30592640,1781,3795
30594368,2800,2143
30596128,2950,2971
30597832,3720,4374
30599640,2830,4474
30601292,1779,3521
30603024,4657,2922
30604756,2936,3033
30606488,1803,2802
30608296,2755,4471
30609952,2938,3036
30611684,1832,2138
30613412,2873,2950
30615144,2011,3053
30616904,1851,3720
30618608,3912,2100
30620340,1801,5079
30622104,2817,5229
30623800,2934,2089
30625532,1835,2906
30627296,2864,4485
30628996,4048,2116
30630724,1864,4374
30632456,2934,4547
30634192,3573,4625
30635920,3779,2779
30637648,5905,4313
30639392,1828,2973
30641112,2891,2086
30642844,7855,5036
30644576,1874,2966
30646308,2941,3031
30648040,3872,5118
30649768,2815,3676
30651596,5859,5208
30653232,1846,1376
30654964,2889,2138
30656696,5368,2959
30658424,2813,4132
30660156,2955,2127
30661888,5446,4418
30663620,2813,4157
30665352,6906,4565
30667108,3676,2973
30668820,2895,2187
30670544,1794,3031
30672276,1878,2127
30674008,7911,3670
30675740,3644,2038
30677468,2864,5110
30679200,2904,2934
30680932,2806,4573
30682664,5822,5001
30684396,1801,2948
30686128,1879,2173
30687892,2936,2242
30689588,1802,4216
30691320,2858,2918
30693124,2959,5966
30694780,1846,2105
30696532,4948,3628
30698280,1788,3726
30699976,1891,2114
30701708,2959,4391
30703436,1799,2160
30705200,4692,2230
30706936,6949,4401
30708632,1845,3605
30710364,2904,2017
30712096,3591,2786
30713824,2828,2151
30715584,2952,2973
30717288,5470,2098
30719020,2825,4370
30720752,3958,3016
30722484,3703,2214
30724264,2875,5305
30725944,6294,2143
30727676,8477,5187
30729408,2969,4117
30731136,3646,2133
30732868,4785,2971
30734600,2893,2092
30736332,3711,2163
30738076,2906,4464
30739796,1812,4391
30741532,4699,2282
30743256,6906,5009
30744988,1803,4415
30746720,2856,2288
30748484,4976,2119
30750180,4844,2945
30751912,3891,3041
30753644,1799,3570
30755376,2832,5942
30757108,6911,2188
30758836,3734,6848
30760568,2840,3529
30762336,4972,2904
30764040,1845,3041
30765764,2906,4238
30767528,4972,2897
30769224,3776,4547
30770956,2973,2138
30772692,4555,3717
30774420,2825,2916
30776184,2950,2990
30777880,1854,3511
30779612,2904,2925
30781344,3597,3031
30783076,1882,2098
30784808,2964,2856
30786536,1822,3031
30788268,4792,2143
30790000,2966,5147
30791732,1857,2284
30793492,2900,3720
30795192,1806,2102
30796924,4894,5083
30798656,2964,4528
30800388,1806,5747
30802120,4837,2925
30803928,4936,3732
30805584,2788,4994
30807312,2936,2916
30809044,2723,4550
30810784,1886,2232
30812508,2964,2089
30814244,1799,2889
30816000,3762,5947
30817736,6972,4151
30819432,1850,5055
30821172,2906,5204
30822896,1801,2100
30824624,4936,2181
30826380,4944,3685
30828088,3652,3717
30829820,2830,2943
30831564,2973,4432
30833288,5559,4464
30835012,2904,4163
30836752,1797,2138
30838476,5651,3783
30840208,2966,2094
30841940,1823,2904
30843704,9505,2988
30845424,2966,4422
30847132,1860,2066
30848864,4867,2142
30850596,1810,5900
30852324,2832,4800
30854084,5928,3682
30855788,1811,2969
30857520,2866,3611
30859252,3014,2163
30860996,1849,4460
30862712,2925,3682
30864444,2709,3053
30866176,4738,2825
30867908,2969,2943
30869640,1807,3529
30871372,2840,2145
30873136,4980,2931
30874848,5947,3033
30876564,3888,4290
30878296,1805,3720
30880028,4948,2922
30881776,4956,3807
30883488,1832,2828
30885228,6900,2927
30886980,2969,3029
30888680,1862,2124
30890412,4936,2922
30892144,1806,4446
30893876,2836,3575
30895652,5910,3720
30897336,1831,3659
30899072,2877,3019
30900816,2973,2109
30902532,4664,2936
30904264,2931,2292
30905992,1815,2121
30907728,2843,6680
30909620,5919,5216
30911188,1816,4425
30912968,9505,6712
30914652,1786,2212
30916380,1861,2071
30918112,2936,2153
30919864,1807,5208
30921576,2851,2077
30923352,2966,7370
30925076,5760,2985
30926768,2856,4357
30928500,2678,4401
30930232,1860,5318
30931988,2911,3714
30933696,1811,2091
30935464,2830,3720
30937232,2955,2976
30938888,1839,3519
30940620,4837,3653
30942428,2952,2976
30944084,1868,3537
30945816,2922,2943
30947544,1812,3817
30949304,4716,2976
30951036,2973,2856
30952740,1832,2902
30954512,2862,4471
30956224,2973,2095
30957932,1869,5091
30959700,2913,4467
30961396,1818,2122
30963124,6653,4415
30964880,2973,2156
30966624,3617,2990
30968320,2886,3508
30970048,1784,4363
30971784,1865,3031
30973512,2948,2113
30975244,1818,4357
30976976,2858,4543
30978732,2973,2129
30980440,1816,3720
30982176,4756,2187
30983900,5068,2266
30985632,5836,3529
30987364,2929,4429
30989096,1814,2305
30990828,4752,3532
30992592,2980,2920
30994288,1843,3073
30996020,4756,2900
30997824,2976,5914
30999484,5613,2200
31001212,2936,2290
31002944,3679,2142
31004684,6648,2962
31006440,2983,2046
31008140,1839,4990
31009868,2900,5208
31011636,2980,4360
31013332,1876,5114
31015096,2929,2980
31016796,1824,2211
31018524,6674,4350
31020292,2980,2133
31021996,1824,2976
31023720,2897,4129
31025452,5832,2866
31027188,2819,5952
31028912,2957,2102
31030644,1824,2165
31032412,2849,2983
31034160,4956,2190
31035836,1823,2071
31037580,2877,2973
31039300,1794,5933
31041032,1869,2072
31042764,5891,3586
31044496,1824,6648
31046240,2858,2976
31047956,3014,3614
31049688,1850,3012
31051420,2866,2216
31053152,1798,3061
31054884,5643,3567
31056648,2931,3717
31058344,1827,2973
31060076,2869,3559
31061808,1755,4614
31063536,1851,2097
31065272,2920,5079
31067076,2980,2962
31068732,1885,2205
31070464,2966,3817
31072196,1834,3570
31073924,2875,5191
31075656,1754,3842
31077396,1836,2959
31079120,2916,2966
31080852,1798,2089
31082584,2825,2163
31084356,5905,2973
31086044,1839,5859
31087776,5795,2290
31089508,1783,2845
31091240,1839,3685
31092968,2897,2049
31094700,1811,2135
31096432,5664,2950
31098164,2973,3043
31099896,5518,2142
31101624,2895,5200
31103460,5966,3690
31105088,1867,3801
31106820,2897,3529
31108552,1814,4384
31110284,2849,3038
31112024,2973,2114
31113744,1845,2916
31115476,2897,3026
31117208,1779,4264
31118940,2815,2966
31120668,2948,2158
31122444,1801,3720
31124132,1905,2100
31125896,2978,2889
31127596,1850,3019
31129324,2902,2094
31131064,1765,4464
31132788,1851,3019
31134520,2941,3567
31136252,1811,3688
31137980,2851,4554
31139756,2973,3696
31141444,1850,2095
31143176,2913,2889
31144944,1783,2983
31146636,1849,3513
31148368,2916,5055
31150144,1805,5208
31151832,2847,2817
31153592,2973,2886
31155296,1846,4528
31157024,2909,2223
31158756,1788,4154
31160488,2811,2875
31162220,2906,2971
31163952,1820,2077
31165684,3756,3589
31167444,4956,5143
31169144,1851,3495
31170876,2913,2168
31172648,1764,2983
31174336,1878,2952
31176068,2962,2290
31177816,1815,6102
31179532,1914,2957
31181264,3012,4610
31182996,1858,3540
31184728,2913,4411
31186456,5686,2080
31188188,2790,2161
31189932,6873,4464
31191652,1818,2918
31193488,2802,6685
31195112,5024,2125
31196844,1857,5147
31198576,2925,5326
31200308,1799,2114
31202040,2783,2941
31203768,2931,2286
31205500,1828,4284
31207232,2862,5167
31208996,2988,3817
31210696,1857,2264
31212424,2925,2819
31214156,1798,4374
31215888,2825,3024
31217620,2922,2113
31219352,1830,5103
31221080,2873,5275
31222852,2983,4213
31224544,1865,3676
31226276,5841,2170
31228032,1775,3861
31229740,1882,2097
31231468,2971,3625
31233300,6028,2973
31234932,1920,2100
31236664,1783,2889
31238396,1865,5087
31240128,2927,3521
31241904,1768,5208
31243700,1831,4478
31245352,2950,3714
31247052,1827,2084
31248780,2877,2897
31250608,4956,5163
31252244,1867,2078
31254008,2929,4457
31255740,1805,2980
31257440,2802,4377
31259172,2945,5836
31260900,1839,4521
31262632,2880,2221
31264364,1785,2075
31266096,3731,4303
31267852,2927,2969
31269556,5419,5703
31271288,5919,5024
31273076,4913,2971
31274752,3679,2796
31276484,2906,2166
31278288,2978,4439
31279944,5609,2212
31281676,6862,2066
31283420,1788,2973
31285136,2843,5914
31286900,6938,2055
31288600,4829,4287
31290332,3869,2941
31292064,1794,3835
31293792,2821,2158
31295616,2900,4446
31297256,1794,2202
31298988,2823,3033
31300748,2973,2817
31302452,3679,3693
31304180,2900,4114
31305912,1793,2819
31307644,2819,4558
31309376,2962,2071
31311184,1794,4464
31312840,3776,2971
31314568,2964,4363
31316300,1847,3771
31318040,2893,2830
31319764,1795,5126
31321496,2817,4550
31323224,2964,3578
31324956,2729,2931
31326688,2864,6082
31328420,2964,2138
31330152,1854,5147
31331884,2913,3614
31333612,2950,3014
31335344,3773,3516
31337076,2962,3639
