
robotV3: Command not recognized.


robotV3 >> bs


robotV3 >> 3450744,0,0
3455744,0,0
3460744,0,0
3465764,0,0
3470784,0,0
3475784,0,0
3480784,0,0
3485804,0,0
3490824,0,0
3495840,0,0
3500860,0,0
3505860,0,0
3510880,0,0
3515880,0,0
3520880,0,0
3525900,0,0
3530920,0,0
3535920,0,0
3540932,0,0
3545932,0,0
3550952,0,0
3555952,0,0
3560972,0,0
3565972,0,0
3570972,0,0
3575992,0,0
3580992,0,0
3586008,0,0
3591028,0,0
3596028,0,0
3601028,0,0
3606048,0,0
3611048,0,0
3616068,0,0
3621088,0,0
3626108,0,0
3631128,0,0
3636144,0,0
3641164,0,0
3646164,0,0
3651184,0,0
3656184,0,0
3661204,0,0
3666224,0,0
3671224,0,0
3676224,0,0
3681236,0,0
3686236,0,0
3691236,0,0
3696256,0,0
3701256,0,0
3706276,0,0
3711276,0,0
3716276,0,0
3721296,0,0
3726312,0,0
3731332,0,0
3736332,0,0
3741332,0,0
3746352,0,0
3751352,0,0
3756352,0,0
3761352,0,0
3766352,0,0
3771368,0,0
3776388,0,0
3781388,0,0
3786408,0,0
3791408,0,0
3796408,0,0
3801428,0,0
3806428,0,0
3811428,0,0
3816440,0,0
3821440,0,0
3826440,0,0
3831440,0,0
3836440,0,0
3841440,0,0
3846460,0,0
3851480,0,0
3856480,0,0
3861492,0,0
3866512,0,0
3871512,0,0
3876512,0,0
3881532,0,0
3886532,0,0
3891532,0,0
3896552,0,0
3901552,0,0
3906572,0,0
3911588,0,0
3916588,0,0
3921588,0,0
3926588,0,0
3931588,0,0
3936588,0,0
3941608,0,0
3946608,0,0
3951628,0,0
3956640,0,0
3961640,0,0
3966640,0,0
3971640,0,0
3976660,0,0
3981660,0,0
3986680,0,0
3991680,0,0
3996704,0,0
4001716,0,0
4006716,0,0
4011736,0,0
4016736,0,0
4021756,0,0
4026756,0,0
4031756,0,0
4036756,0,0
4041776,0,0
4046788,0,0
4051788,0,0
4056788,0,0
4061808,0,0
4066808,0,0
4071808,0,0
4076828,0,0
4081828,0,0
4086848,0,0
4091860,0,0
4096864,0,0
4101880,0,0
4106900,0,0
4111900,0,0
4116920,0,0
4121940,0,0
4126960,0,0
4131980,0,0
4137000,0,0
4142012,0,0
4147012,0,0
4152012,0,0
4157032,0,0
4162052,0,0
4167052,0,0
4172072,0,0
4177092,0,0
4182092,0,0
4187104,0,0
4192104,0,0
4197124,0,0
4202144,0,0
4207144,0,0
4212164,0,0
4217164,0,0
4222184,0,0
4227184,0,0
4232204,0,0
4237216,0,0
4242216,0,0
4247216,0,0
4252236,0,0
4257256,0,0
4262256,0,0
4267276,0,0
4272276,0,0
4277296,0,0
4282308,0,0
s4287324,0,0
4292324,0,0
4297344,0,0
4302344,0,0
4307364,0,0
4312384,0,0
4317384,0,0
4322404,0,0
4327416,0,0
4332416,0,0
4337416,0,0
4342436,0,0
4347436,0,0
4352456,0,0
4357476,0,0
4362476,0,0
4367476,0,0
4372496,0,0
4377508,0,0
4382508,0,0
4387508,0,0
m4392524,0,0
4397544,0,0
4402544,0,0
4407544,0,0
4412544,0,0
4417564,0,0
4422580,0,0
4427600,0,0
4432600,0,0
4437620,0,0
4442620,0,0
4447620,0,0
4452620,0,0
4457640,0,0
4462640,0,0
4467652,0,0
4472652,0,0
4477652,0,0
4482652,0,0
4487672,0,0
4492672,0,0
4497692,0,0
4502692,0,0
4507692,0,0
4512704,0,0
4517724,0,0
4522724,0,0
4527744,0,0
4532744,0,0
4537744,0,0
4542744,0,0
4547764,0,0
4552764,0,0
4557776,0,0
4562776,0,0
4567776,0,0
4572776,0,0
4577776,0,0
4582796,0,0
4587796,0,0
4592796,0,0
4597816,0,0
4602828,0,0
4607828,0,0
4612828,0,0
4617828,0,0
4622828,0,0
4627848,0,0
4632848,0,0
4637868,0,0
4642868,0,0
4647880,0,0
4652880,0,0
4657880,0,0
4662900,0,0
4667900,0,0
4672900,0,0
4677920,0,0
4682920,0,0
4687920,0,0
4692932,0,0
4697932,0,0
4702932,0,0
4707952,0,0
4712952,0,0
4717952,0,0
4722952,0,0
4727952,0,0
4732952,0,0
4737968,0,0
4742968,0,0
4747988,0,0
4752988,0,0
4757988,0,0
4762988,0,0
4768008,0,0
4773008,0,0
4778028,0,0
4783044,0,0
4788044,0,0
4793064,0,0
4798064,0,0
4803064,0,0
4808064,0,0
4813084,0,0
4818104,0,0
4823104,0,0
4828116,0,0
4833116,0,0
4838116,0,0
4843116,0,0
4848116,0,0
4853116,0,0
4858116,0,0
4863116,0,0
4868116,0,0
4873128,0,0
4878128,0,0
4883128,0,0
4888128,0,0
4893128,0,0
4898128,0,0
4903148,0,0
4908148,0,0
4913172,0,0
4918188,0,0
4923208,0,0
4928208,0,0
4933228,0,0
4938248,0,0
4943248,0,0
4948268,0,0
4953268,0,0
4958268,0,0
4963280,0,0
4968280,0,0
4973300,0,0
4978300,0,0
4983300,0,0
4988320,0,0
4993320,0,0
4998320,0,0
5003340,0,0
5008356,0,0
5013376,0,0
5018376,0,0
5023376,0,0
5028396,0,0
5033396,0,0
5038396,0,0
5043396,0,0
5048396,0,0
5053408,0,0
5058408,0,0
5063408,0,0
5068408,0,0
5073408,0,0
5078412,0,0
5083432,0,0
5088432,0,0
5093432,0,0
5098448,0,0
5103448,0,0
5108448,0,0
5113448,0,0
5118448,0,0
5123448,0,0
5128448,0,0
5133468,0,0
5138488,0,0
5143500,0,0
5148500,0,0
5153500,0,0
5158520,0,0
5163520,0,0
5168540,0,0
5173560,0,0
5178560,0,0
5183580,0,0
5188596,0,0
5193616,0,0
5198616,0,0
5203636,0,0
5208636,0,0
5213656,0,0
5218656,0,0
5223656,0,0
5228676,0,0
5233676,0,0
5238688,0,0
5243688,0,0
5248708,0,0
5253728,0,0
5258728,0,0
5263748,0,0
5268768,0,0
5273768,0,0
5278788,0,0
5283800,0,0
5288800,0,0
5293820,0,0
5298820,0,0
5303840,0,0
5308840,0,0
5313860,0,0
5318860,0,0
5323880,0,0
5328896,0,0
5333916,0,0
5338936,0,0
5343936,0,0
5348936,0,0
5353956,0,0
5358956,0,0
5363956,0,0
5368976,0,0
5373976,0,0
5378988,0,0
5383988,0,0
5388988,0,0
5394008,0,0
5399028,0,0
5404028,0,0
5409028,0,0
5414048,0,0
5419048,0,0
5424060,0,0
5429060,0,0
5434080,0,0
5439100,0,0
5444100,0,0
5449100,0,0
5454120,0,0
5459120,0,0
5464140,0,0
5469152,0,0
5474152,0,0
5479152,0,0
5484152,0,0
5489152,0,0
5494172,0,0
5499172,0,0
5504172,0,0
5509192,0,0
5514204,0,0
5519204,0,0
5524204,0,0
5529204,0,0
5534204,0,0
5539204,0,0
5544224,0,0
5549224,0,0
5554224,0,0
5559236,0,0
5564236,0,0
5569236,0,0
5574236,0,0
5579236,0,0
5584236,0,0
5589236,0,0
5594236,0,0
5599256,0,0
5604272,0,0
5609272,0,0
5614292,0,0
5619292,0,0
5624312,0,0
5629312,0,0
5634312,0,0
5639312,0,0
5644332,0,0
5649348,0,0
5654368,0,0
5659368,0,0
5664388,0,0
5669388,0,0
5674388,0,0
5679408,0,0
5684408,0,0
5689428,0,0
5694444,0,0
5699464,0,0
5704464,0,0
5709484,0,0
5714484,0,0
5719484,0,0
5724484,0,0
5729504,0,0
5734504,0,0
5739516,0,0
5744516,0,0
5749516,0,0
5754516,0,0
5759516,0,0
5764516,0,0
5769516,0,0
5774536,0,0
5779536,0,0
5784548,0,0
5789548,0,0
5794568,0,0
5799568,0,0
5804588,0,0
5809588,0,0
5814588,0,0
5819588,0,0
5824588,0,0
5829600,0,0
5834600,0,0
5839620,0,0
5844620,0,0
5849620,0,0
5854640,0,0
5859640,0,0
5864640,0,0
5869660,0,0
5874672,0,0
5879672,0,0
5884676,0,0
5889676,0,0
5894696,0,0
5899696,0,0
5904696,0,0
5909716,0,0
5914716,0,0
5919728,0,0
5924728,0,0
5929728,0,0
5934728,0,0
5939728,0,0
5944748,0,0
5949768,0,0
5954768,0,0
5959788,0,0
5964808,0,0
5969824,0,0
5974824,0,0
5979844,0,0
5984844,0,0
 5989844,0,0
5994844,0,0
5999844,0,0
6004844,0,0
6009864,0,0
6014880,0,0
6019880,0,0
6024880,0,0
6029900,0,0
6034900,0,0
6039900,0,0
6044900,0,0
6049900,0,0
6054924,0,0
6059936,0,0
6064936,0,0
6069936,0,0
6074936,0,0
6079936,0,0
6084936,0,0
6089936,0,0
6094936,0,0
6099952,0,0
6104952,0,0
6109952,0,0
6114952,0,0
6119952,0,0
6124952,0,0
6129952,0,0
6134952,0,0
6139952,0,0
6144968,0,0
6149968,0,0
6154988,0,0
6159988,0,0
6164988,0,0
6170008,0,0
6175008,0,0
16180020,0,0
6185020,0,0
6190032,0,0
6195032,0,0
6200036,0,0
6205056,0,0
6210056,0,0
6215056,0,0
6220056,0,0
6225056,0,0
6230056,0,0
6235072,0,0
6240072,0,0
6245092,0,0
6250092,0,0
6255092,0,0
6260092,0,0
6265092,0,0
6270112,0,0
6275112,0,0
6280128,0,0
6285148,0,0
6290148,0,0
6295148,0,0
06300152,0,0
6305152,0,0
6310152,0,0
6315152,0,0
6320152,0,0
6325168,0,0
6330168,0,0
6335168,0,0
6340168,0,0
6345168,0,0
6350168,0,0
6355168,0,0
6360168,0,0
6365184,0,0
6370184,0,0
6375184,0,0
6380184,0,0
6385184,0,0
6390184,0,0
6395184,0,0
6400188,0,0
6405204,0,0
6410216,0,0
6415216,0,0
6420216,0,0
6425236,0,0
6430236,0,0
6435236,0,0
6440256,0,0
6445256,0,0
6450276,0,0
6455292,0,0
6460312,0,0
6465312,0,0
6470332,0,0
6475332,0,0
6480332,0,0
6485332,0,0
6490352,0,0
6495352,0,0
06500368,0,0
6505384,0,0
6510404,0,0
6515404,0,0
6520424,0,0
6525424,0,0
6530424,0,0
6535424,0,0
6540424,0,0
6545424,0,0
6550436,0,0
6555436,0,0
6560436,0,0
6565456,0,0
6570476,0,0
6575496,0,0
6580496,0,0
6585516,0,0
6590536,0,0
6595548,0,0
6600548,0,0
6605568,0,0
6610588,0,0
6615608,0,0
6620608,0,0
6625628,0,0
6630628,0,0
6635648,0,0
6640668,0,0
6645680,0,0
6650680,0,0
6655700,0,0
 6660716,0,0
6665716,0,0
6670736,0,0
6675736,0,0
6680756,0,0
6685756,0,0
6690768,0,0
6695768,0,0
6700788,0,0
6705788,0,0
6710788,0,0
6715788,0,0
6720788,0,0
6725808,0,0
6730828,0,0
6735840,0,0
6740840,0,0
6745860,0,0
6750860,0,0
6755880,0,0
6760880,0,0
6765900,0,0
16770912,0,0
6775912,0,0
6780936,0,0
6785948,0,0
6790948,0,0
6795948,0,0
6800948,0,0
6805968,0,0
6810988,0,0
6815988,0,0
6820988,0,0
6826008,0,0
6831020,0,0
06836020,0,0
6841020,0,0
6846040,0,0
6851040,0,0
6856060,0,0
6861060,0,0
6866080,0,0
6871080,0,0
6876092,0,0
6881092,0,0
6886092,0,0
6891112,0,0
6896112,0,0
6901112,0,0
6906132,0,0
6911132,0,0
6916132,0,0
6921148,0,0
6926168,0,0
6931168,0,0
6936168,0,0
6941188,0,0
6946188,0,0
6951188,0,0
6956188,0,0
6961188,0,0
6966200,0,0
6971200,0,0
6976200,0,0
6981220,0,0
6986240,0,0
6991240,0,0
6996260,0,0
7001260,0,0
7006260,0,0
7011276,0,0
07016276,0,0
7021276,0,0
7026276,0,0
7031276,0,0
7036276,0,0
7041276,0,0
7046276,0,0
7051276,0,0
7056288,0,0
7061288,0,0
